simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
821	5.342661	-0.22428247	0.14570006	243.46251	1.4165206	1.2608011	-0.039962967	0.020921793
822	4.2117151	0.12859316	0.89042201	192.29417	1.6035528	1.2685681	0.010267207	0.041080908
823	2.0113987	-0.60473913	1.7365949	5049.6886	2.3376825	2.1799634	-0.03797347	-0.015613975
824	5.5264396	0.25411813	0.85068886	140.4787	1.3937712	1.3606179	0.044451603	0.021341459
825	3.8016911	0.056657382	2.2477681	455.40674	1.5044756	1.4502294	-0.036299991	0.013346299
826	6.029152	-0.81316289	0.77230155	115.63927	1.2370057	1.2532657	-0.0081437239	0.0098322157
827	4.7047416	-0.3784986	0.37778026	507.75228	1.6010078	1.47487	-0.040502109	-0.036338783
828	5.8211829	-0.4916176	1.4125527	247.14246	1.5720037	1.507975	0.0042556423	0.0025298657
829	4.1872002	-1.1278226	2.2821423	369.84977	1.5512765	1.4382154	-0.0076250008	-0.026843842
830	5.497646	0.79474122	2.1355226	187.4293	1.2283409	1.2748403	-0.020360594	0.034981315
831	5.0423761	0.54401834	2.6936558	332.57779	1.4674922	1.3500754	0.011701508	-0.029147504
832	4.04195	0.63524156	1.135038	329.11711	1.4808766	1.276242	0.018685302	0.020782605
833	2.1288431	0.61125451	2.3066986	877.91663	1.6048812	1.5786993	-0.0029240058	0.033022382
834	3.9708442	-1.0030333	0.42222917	1482.7379	1.768409	1.5952492	-0.041761976	-0.033702885
835	0.057956152	0.023576195	0.93939582	137.57088	1.4173442	1.2968791	-0.032991657	-0.014229275
836	0.066102331	1.2356086	0.36129473	478.29498	1.4310195	1.3617782	-0.048003677	-0.028065429
837	2.4891329	-1.2204648	2.4844193	181.54976	1.2969924	1.4268066	-0.028212499	0.049939415
838	4.8136175	-0.041806788	1.9866828	3889.8269	2.0004056	1.994773	-0.04987667	0.018031774
839	5.8324049	-0.80398887	2.4310308	552.37427	1.4427407	1.5652109	-0.021416158	0.038301098
840	4.3884165	0.53001414	2.4222551	91.203906	1.3279814	1.3361428	-0.048471785	0.044606704
841	4.7662816	-0.93473908	2.8107897	3856.4843	2.1001301	2.0833124	0.0032998708	-0.01884355
842	4.7208584	-0.12067845	1.0065954	182.30443	1.4838178	1.3943481	0.029882523	-0.048225949
843	4.3542644	0.5217914	1.9415444	255.06036	1.324593	1.3768218	0.0063725503	0.027243907
844	2.816549	0.074264225	2.794384	577.82415	1.4077276	1.4160913	0.016835004	-0.041553426
845	2.330706	0.17143314	1.9985132	271.54977	1.475994	1.5271983	-0.0038028161	0.036357117
846	3.7936773	0.60472673	2.4218413	384.36494	1.23333	1.2766064	0.039853425	0.039631234
847	3.1394857	0.096997379	0.66498489	248.2029	1.5453231	1.3121882	0.012183557	-0.012993629
848	1.4299501	0.71630859	2.7616964	443.79999	1.6799588	1.5747511	0.020343721	-0.044190399
849	3.2103705	0.59047357	2.7336126	670.09254	1.528417	1.6946772	0.035976883	0.036210314
850	0.2809134	0.65933293	1.5054093	347.68716	1.4592699	1.4290534	-0.044820795	0.010694022
851	4.6862434	0.75809344	2.3202166	253.21815	1.5478249	1.4624267	0.020481654	-0.026130921
852	0.53018324	0.044878929	2.9719018	192.63449	1.3503531	1.4427439	-0.010701937	0.0038398715
853	3.8340683	1.0002763	2.6975815	757.09281	1.4920916	1.6392987	-0.046444191	0.039120984
854	1.0277297	0.60904975	2.9248159	1203.6608	1.7112535	1.5871795	0.018649069	0.01439692
855	5.0108641	-0.56599218	2.2865669	391.18079	1.5777296	1.4186983	-0.025667168	-0.021892123
856	4.7169978	1.0942655	2.7788803	583.88787	1.5601712	1.3973258	-0.022469343	0.034340487
857	5.9842389	-0.17653265	0.72402593	357.01692	1.3812179	1.473579	-0.025577688	0.035633896
858	3.2132178	-0.29334101	2.5304514	287.89117	1.4615028	1.3646191	0.020607394	0.025575423
859	0.37575644	0.46812274	1.9012903	269.96615	1.4216884	1.6749472	0.032256815	-0.049241385
860	0.71515988	-0.56913618	1.069649	710.06705	1.6423458	1.4955081	-0.010443651	0.0090734658
861	2.4095335	-0.24272715	2.6866002	666.29553	1.3316025	1.5267057	0.036380168	0.037818608
862	2.6359831	-0.022070046	0.6415623	371.07968	1.3148952	1.3441562	-0.022414765	0.0024322546
863	3.408804	0.50509952	2.6640001	474.21576	1.3566361	1.2976272	0.036333613	-0.021199564
864	2.5875838	0.80085597	2.2046716	410.2074	1.4909072	1.5722997	0.01097267	-0.0096620216
865	1.3334048	-0.1915674	1.889907	287.05466	1.5188897	1.4290334	-0.011260918	0.041554852
866	0.47994883	-0.72243172	0.6090744	506.42322	1.6246312	1.4427939	0.03962987	-0.0014262196
867	5.7733156	0.53267487	0.84915615	162.0825	1.4477171	1.4983689	-0.039318985	-0.031526038
868	5.3636249	1.3113703	2.3466534	257.28083	1.2622876	1.3034629	-0.044894753	0.046556969
869	3.0063016	0.74939386	2.9914891	645.42322	1.5047722	1.5507106	0.0030024133	0.037243812
870	5.3080066	0.7261143	1.91652	683.72347	1.8015096	1.2901858	0.028167622	0.021961527
871	1.0334349	0.7380951	2.1259405	1369.4176	1.7245286	1.7035262	0.017682676	0.016573714
872	6.1046874	1.0375969	2.7466025	73.610666	1.4005027	1.2348119	-0.0099132336	-0.031483013
873	3.4155722	-0.044877988	2.3860588	185.22316	1.3430388	1.2534533	0.038078286	0.016631862
874	1.1877218	0.020498665	0.14747427	704.85311	1.5884964	1.4550649	0.029992832	-0.026784939
875	0.89007808	-0.13675956	2.7514437	356.54437	1.4804904	1.3710603	0.045986327	-0.038779847
876	2.6299233	0.61142618	2.814928	550.59502	1.4564895	1.4644614	0.039131328	0.026576749
877	5.3108542	0.11007402	2.5350465	582.91108	1.3622973	1.5322895	-0.0029326381	0.017037501
878	5.6755489	0.82072816	2.0057942	280.27316	1.5369682	1.5344635	0.04066734	-0.020462224
879	4.3608062	0.87500585	0.27774659	338.13876	1.5103054	1.221984	0.024419545	0.0041323477
880	4.4359306	0.68718234	1.5109806	301.02561	1.5796493	1.5014675	-0.044936046	0.014845802
881	5.3783432	0.61783138	2.3426265	452.63677	1.3838279	1.4595243	0.034300513	0.029414922
882	5.8720452	0.41991052	2.4871615	350.46581	1.4346052	1.5333608	-0.031612445	0.019297479
883	5.9082986	-0.48634503	0.37242282	586.93848	1.6173227	1.6140477	-0.0086988583	-0.012732367
884	4.4156373	-0.045043072	2.3747299	111.79765	1.3236228	1.3928271	-0.030987272	0.041407372
885	0.84971585	0.79774508	0.24545154	604.12576	1.3311068	1.674349	-0.024601396	-0.013265805
886	4.0796433	0.1515326	2.43503	404.28272	1.5022797	1.4387328	0.033648217	-0.040982049
887	4.0018292	-0.58944509	0.30841425	345.87071	1.4063687	1.3251423	-0.0028655782	-0.018402192
888	5.1311295	-0.67847756	2.0142994	249.55597	1.4178188	1.3219385	-0.023154822	-0.037132788
889	0.45912138	0.56126514	1.9867353	173.56403	1.3712881	1.4874159	0.045462174	0.03780515
890	5.0298172	-0.80829024	2.9281649	577.50524	1.5597492	1.5457749	0.012090107	-0.032420903
891	2.0421678	0.96237405	0.7070271	553.16227	1.5492868	1.6577646	0.0013309148	-0.0229036
892	3.8829409	0.029678862	2.6252949	399.58621	1.499913	1.397314	0.037478525	0.0053265254
893	6.2222689	-0.88221077	0.59192791	395.02215	1.5667631	1.4377715	-0.037186572	0.009392194
894	0.30572275	1.1348445	0.86467771	427.34855	1.5107346	1.4788114	0.034465366	0.029687697
895	6.2390117	-0.16816318	2.262547	340.86806	1.4821789	1.401027	0.021407682	-0.0087974383
896	2.6931924	-0.25742661	1.0002383	1941.5215	1.6262603	1.6684155	0.0089770588	-0.041948951
897	2.0498989	-0.018301564	2.2457562	200.87271	1.4118629	1.5269151	-0.0058325901	-0.010005311
898	2.296318	1.3401948	0.66813707	165.17086	1.3504344	1.4775635	0.013284178	-0.019899217
899	5.2153835	-0.017040958	0.5617271	386.95347	1.4769547	1.3745321	-0.0034420905	0.0074570074
900	0.19708242	-0.85703155	1.9827651	253.68477	1.3674491	1.5008788	0.014613729	0.01861979
901	4.0179999	-0.57588262	0.31648131	354.27256	1.3315769	1.4990915	0.00434059	-0.015841949
902	3.3775826	1.0134519	0.85371633	367.48015	1.5379474	1.3108496	-0.036045307	0.030794858
903	5.6457852	-0.66532468	2.2020693	241.52547	1.3448285	1.4108223	-0.025427274	0.02867795
904	4.6825758	0.5107009	2.1079582	164.17078	1.374516	1.3539406	-0.0080048562	0.03289572
905	6.2005461	-0.42409841	0.292292	337.63962	1.5062216	1.414549	-0.018943312	0.036297538
906	3.4282574	0.2801276	0.57737892	4750.7984	2.3350255	2.1046051	0.014125293	-0.026180106
907	4.2957507	0.1659776	2.7460467	492.09915	1.394287	1.265345	-0.013114776	0.045235834
908	3.8559798	-0.29847564	2.9874422	454.06881	1.3474333	1.3810881	0.0088130547	0.022283384
909	5.7906323	-0.93782296	0.57191429	552.22834	1.5271544	1.4112536	-0.005930157	0.022265419
910	5.7506951	-0.58742501	0.54194021	452.43654	1.3963749	1.6281687	-0.037792429	0.040385141
911	1.7050939	-0.50379582	2.4703956	5332.3559	2.3810941	2.5615153	-0.043176358	-0.0074845872
912	0.89483114	-0.62574881	0.67398089	112.79569	1.416954	1.4433187	-0.01011241	0.045180449
913	5.7422809	0.59905276	1.0748554	88.721166	1.2099946	1.2962654	0.0477852	0.0080424629
914	3.8530897	0.31737403	1.5980136	211.57768	1.469669	1.438371	0.019584996	-0.021211834
915	5.0612461	-0.36107178	2.7886958	306.31377	1.3753131	1.410805	-0.045542002	0.031264816
916	5.6333871	-0.086605776	2.3179153	319.65349	1.3736287	1.4891047	-0.030099227	0.041084949
917	4.2243233	0.74172553	2.164378	100.19118	1.2612683	1.3174643	0.0097042163	-0.0319647
918	6.0772977	-0.60885172	2.9980669	451.52377	1.6815695	1.3522107	-0.020904551	-0.012515487
919	3.6915958	-0.72677831	0.69152267	285.38418	1.3764402	1.4266456	0.039740302	0.028650963
920	3.4127744	0.87658058	0.37561521	355.93716	1.4754551	1.4752706	-0.046535229	0.038604053
921	0.98643343	-0.98705538	3.0977395	519.75095	1.4586168	1.7759744	0.015128576	-0.019563506
922	6.2194521	-0.43924559	2.6010138	694.07364	1.4694071	1.5771226	0.0074155284	0.017334529
923	4.700894	0.31466542	0.39201564	490.80136	1.5387693	1.4031967	0.030715799	-0.046129031
924	2.4142197	-0.373443	2.2289885	1968.3474	1.6418524	1.9956539	-0.0097808804	0.016443134
925	1.3611116	-0.34818885	0.30004859	225.88577	1.4672744	1.4283594	-0.0083227137	0.044879736
926	5.5190427	-0.95079943	2.3765315	388.32078	1.4974507	1.3354523	-0.031031123	-0.014128154
927	1.9093861	1.0143222	2.2923831	386.81707	1.3793342	1.4883075	0.0050961848	0.033919436
928	4.4945114	1.2333502	0.88346952	322.31918	1.3917523	1.4152304	-0.012806824	-0.028384736
929	5.4969698	0.65076266	2.3246394	427.47769	1.4802675	1.4533558	-0.048489993	-0.033233847
930	3.0958969	0.71226033	1.4618786	242.58548	1.3498396	1.5676887	0.016804595	-0.010301247
931	3.1986188	1.202931	0.76277045	467.14051	1.4911019	1.3745368	-0.020629321	0.00081121862
932	4.0185447	0.81071338	0.8783703	384.4777	1.6014818	1.4051117	0.023197226	0.039997605
933	2.8989104	0.67384727	0.93123905	279.45	1.4689936	1.4238644	0.035841999	-0.048223667
934	3.8787015	0.053403583	1.0459711	348.34208	1.3169506	1.5514688	-0.03038256	0.0041482156
935	2.1230483	-0.80910945	1.0838559	156.96263	1.2442788	1.4077196	0.026897492	-0.0091997275
936	1.750021	0.81560839	2.8365367	408.20255	1.5739582	1.355593	0.016776485	0.022859715
937	1.6374671	0.049414018	1.5704627	2256.6165	1.8971719	1.8641569	-0.041351365	0.0032759161
938	4.1512091	1.2604246	2.6093741	540.21027	1.2414149	1.4697882	-0.035237213	0.041749192
939	1.9392072	-0.15233	0.70811718	645.77309	1.4426949	1.3588794	-0.03601384	0.029890975
940	3.6853322	0.88035577	1.8011872	218.27558	1.3252158	1.3757587	-0.0068852899	0.018489784
941	0.28359695	1.1428782	0.97918437	2214.1619	1.7353857	1.9280023	0.023853498	-0.010604823
942	4.052833	0.055567973	3.069558	161.72826	1.4666508	1.2555667	-0.039064282	-0.011635157
943	0.11547896	1.0020814	2.4889968	331.24026	1.2873739	1.4018549	-0.031285055	-0.039886513
944	5.9878271	-0.47857046	2.9433646	652.69378	1.4931563	1.4651325	-0.045851449	-0.043221121
945	6.0052033	-0.59429948	2.6204645	341.58591	1.5032592	1.4384308	-0.031141911	0.00075214532
946	2.6554202	0.54164916	0.10237036	484.53366	1.4762999	1.2823407	-0.030223663	0.0062481903
947	3.9357482	1.0959868	1.6885612	172.28304	1.3433624	1.3147417	-0.013192426	0.013727154
948	5.2353488	-0.65024309	0.59957132	228.41434	1.4892509	1.3246439	-0.008263225	0.019390113
949	5.6774523	-0.50605895	2.0792199	142.40397	1.3512074	1.3467437	-0.044972291	0.0014353484
950	3.4117268	1.1929284	0.40489274	566.84153	1.5365014	1.4334313	0.040360111	-0.036346997
951	0.42897917	0.16185718	0.72319167	312.40006	1.5716998	1.3623528	-0.010678006	0.005689271
952	1.7247063	-0.13326856	0.98026186	285.65913	1.6091306	1.3757155	0.030403592	-0.027614013
953	3.2845191	1.1394943	1.0695733	245.49189	1.3635231	1.3530313	0.047150514	0.033245505
954	5.3852182	-1.0888017	0.84510575	27.317667	1.3111753	1.2544588	0.041444493	0.039994154
955	6.2579111	0.94406198	0.25217746	436.57726	1.4343435	1.4381103	-0.042145118	0.0012655726
956	4.2232158	0.69344666	0.65774484	375.94219	1.4057579	1.3849033	-0.0082323526	-0.035381884
957	5.5786858	-0.12002725	0.37447423	4150.3859	2.1734866	2.2898598	0.044874047	-0.026098898
958	6.0080958	-0.47956022	1.8096182	105.83378	1.4624557	1.4744928	-0.0203318	-0.00742626
959	4.7591422	-0.88776107	0.032527184	505.12317	1.5708806	1.5710792	-0.020712783	0.021979033
960	2.0816558	0.35603224	1.2796844	269.1543	1.3468796	1.7411256	-0.045434406	-0.040180188
961	0.69315245	0.28540089	1.2207415	431.16302	1.5089806	1.5366324	0.021325454	0.011145156
962	4.0710292	1.0507048	1.5188088	5755.4379	2.5467202	2.6696252	0.040556136	-0.0051112971
963	0.81700494	0.095556439	0.79990456	240.6631	1.2987282	1.4482066	-0.025849112	-0.016965464
964	2.7595211	1.0098285	0.3933963	574.30599	1.2849422	1.4031728	-0.024370233	-0.0081646606
965	1.5734571	-0.12469066	2.5286203	119.27072	1.3387856	1.4514286	0.0050318147	0.018258319
966	1.1660747	0.6018757	0.36802596	308.33525	1.3058614	1.3679857	0.039470883	-0.0087574921
967	3.8603267	-0.22292414	2.5196865	239.73499	1.4352066	1.3117922	0.016775009	-0.012426329
968	6.1869026	0.14239738	0.58539171	539.99902	1.3540683	1.5647652	0.018443596	-0.026231773
969	5.8481406	0.6639466	2.0394101	265.19785	1.3945132	1.3594135	0.0015105442	-0.0036521366
970	3.1226059	-0.082202891	1.7562712	3488.0631	2.1259576	2.1189379	-0.0045477605	-0.01272963
971	1.0936006	0.1985594	2.2336523	155.28146	1.4342281	1.4721783	-0.040531028	-0.049381845
972	3.3616518	-0.58965414	0.63270394	902.18426	1.6989811	1.6750482	0.0089518959	-0.037224295
973	2.3421133	0.30509651	0.41747011	375.88961	1.6338357	1.4357909	-0.0232839	0.04431913
974	1.2198115	1.292657	2.3809193	522.40142	1.5408962	1.4532852	0.003490165	0.042582085
975	4.4079546	0.231606	2.2120848	304.00827	1.5283376	1.4011836	-0.026588632	0.011190488
976	3.7026702	0.9855718	1.1981156	161.14555	1.5250002	1.1828903	0.03200471	-0.046237978
977	0.10098245	-1.1047829	0.81212665	470.12357	1.5994656	1.3970717	-0.010026645	-0.042082823
978	3.7461042	0.26965157	0.4408016	407.40833	1.3518452	1.5400559	0.027058014	-0.0031089564
979	3.6685765	-0.20812893	2.7497591	370.93154	1.4345702	1.3150728	-0.012152832	0.022182109
980	1.9671353	0.95298562	1.9735602	420.58261	1.5305183	1.5870458	0.012385754	-0.037605431
981	1.6305062	-0.56171914	1.0549896	336.10122	1.4714425	1.4881994	0.0364691	0.011409085
982	3.9811696	-0.76659744	2.2623665	223.25652	1.4692993	1.3609643	-0.020343357	-0.022769635
983	4.117558	0.26948481	2.52268	215.2026	1.5116978	1.4553164	0.024697751	-0.041478668
984	2.93552	1.0651979	2.813426	573.93599	1.4556911	1.5859232	0.03498951	0.047877035
985	4.3457531	0.50590381	1.9060284	291.32658	1.3673361	1.5288315	-0.026002348	0.034742336
986	0.2841064	0.51573411	2.9834365	610.30694	1.4709999	1.4548564	-0.0012878895	-0.010722432
987	5.7096402	-0.052052707	0.70971638	297.4478	1.5356798	1.5656663	-0.015633107	-0.007826493
988	1.4083329	-0.25017156	2.1193857	916.46059	1.4739754	1.4780463	-0.022777194	-0.0082878802
989	0.62651454	-0.1873585	1.7166073	3699.5912	2.1525964	2.1208845	0.026538405	0.032750815
990	5.9582159	-0.32424147	2.2192577	439.79447	1.6207769	1.527283	-0.0016887294	-0.010759165
991	2.4759103	0.7003808	0.35741876	242.22542	1.6359526	1.3529412	0.015019822	-0.030712199
992	1.8695961	-0.39638399	2.0012655	84.920574	1.3882941	1.2906411	-0.025120361	-0.01314519
993	5.2420158	1.116629	0.31098319	565.18555	1.3462107	1.4937341	-0.024778701	0.049493656
994	0.96799373	0.47816361	2.3274868	162.99978	1.407892	1.2854661	0.012845247	-0.014219695
995	0.14282147	-0.50993652	0.78460589	452.94073	1.5255891	1.4588459	-0.018324887	-0.024008298
996	2.3368052	0.32036727	2.2400681	659.30166	1.5283803	1.427142	-0.045794366	-0.032747785
997	3.2449362	1.1091711	2.3147551	361.4053	1.4910105	1.3847791	-0.031737277	-0.0041920056
998	3.0724718	0.36022937	0.61483528	1381.7883	1.7066724	1.5242774	-0.01416823	0.036977925
999	0.92121959	0.68184588	2.3085478	279.64516	1.3913535	1.4759695	-0.014138847	-0.016684693
1000	5.8536571	0.82588577	0.38619232	409.50087	1.4320669	1.4846396	0.036456575	0.048414722
1001	0.78586299	0.098217625	0.94820345	5275.1397	2.4926613	2.7523545	0.02920267	0.018466066
1002	1.0634866	-0.67153839	1.1822637	107.20338	1.5030616	1.4105448	-0.012539046	0.0090228087
1003	4.9848937	0.96439069	2.4336975	534.63323	1.5288297	1.5746672	-0.022135262	-0.037023912
1004	2.8346076	-0.75288958	0.60532268	400.49984	1.3629459	1.4008148	0.024767082	-0.040331085
1005	3.4697861	0.54369668	2.6002206	2771.9304	2.0063403	2.159012	0.030684457	0.03498557
1006	2.3876167	1.1129054	0.20435833	436.94861	1.4703898	1.506363	-0.0056223848	0.0033595468
1007	5.853212	0.53758493	2.7987719	265.98809	1.5272463	1.4732415	-0.030800986	0.0072759509
1008	4.2972077	-0.16157051	2.2280233	1352.5385	1.8359357	1.6293904	-0.014926411	0.017052483
1009	2.8158735	-1.4039611	0.73050163	342.8663	1.2820431	1.4335401	0.0083172337	-0.03729253
1010	4.068187	-0.29034439	0.42619804	354.3421	1.5193067	1.4073778	-0.022174857	0.036710795
1011	2.7255603	0.89390504	2.4050305	447.15477	1.4359341	1.2546964	-0.021691647	0.036350686
1012	0.63922508	-1.2310917	0.32255288	589.90781	1.3522905	1.5324825	-0.038918266	-0.012111648
1013	4.8470202	0.052570811	1.2569463	3740.375	2.2064632	2.2399938	0.0084991832	0.018438359
1014	4.3556198	-0.3859503	0.85838702	236.58525	1.4796557	1.4575378	-0.011223245	-0.012726381
1015	1.5010971	1.126913	0.66635864	313.80544	1.5680765	1.4039608	0.0092262019	0.04620271
1016	2.1260457	-0.57723524	1.1011419	249.74105	1.4612625	1.3325159	-0.023786528	-0.016401847
1017	0.36261096	0.86869016	2.7932615	564.44859	1.4771902	1.4401388	-0.027062944	0.038733638
1018	5.9474344	-0.38267534	0.19234366	198.52933	1.3606204	1.401026	0.035986978	-0.019537626
1019	4.8435546	1.0435849	1.2352794	365.41007	1.5940815	1.5188701	-0.0022671487	0.0083096099
1020	5.7284753	-0.69829203	0.20630503	418.14644	1.3702517	1.4156694	-0.047604897	-0.032062142
1021	2.5527672	-0.7839448	0.36094862	185.6085	1.5200344	1.3558767	0.0052649648	-0.049550381
1022	3.1672615	-0.23459852	2.9329095	432.29683	1.230972	1.4769514	-0.013932361	0.0010459389
1023	2.3336198	-0.23556383	1.0150572	383.65843	1.3541472	1.4661567	-0.012107873	-0.034670239
1024	0.38814134	0.044205964	2.1042779	316.36605	1.357741	1.3912003	-0.02363257	-0.044326561
1025	4.4805446	-0.78550269	0.48147168	307.56231	1.4112871	1.5994717	0.015366	0.033063079
1026	0.62924908	1.1738644	2.6126537	419.64814	1.4904818	1.4626438	-0.020644454	-0.0021519964
1027	0.28150431	-0.42099772	0.66019497	228.12883	1.4042394	1.483063	-0.035465087	0.020586791
1028	5.2750386	-0.10008515	2.3657024	409.01682	1.5896621	1.2897601	-0.012708796	-0.012185355
1029	4.8996524	0.29682913	2.4072649	353.72558	1.637056	1.4540168	0.049652322	-0.0025875959
1030	5.8957585	-1.0111523	2.7659935	302.58588	1.5548599	1.4612097	-0.031656342	0.016932499
1031	3.136557	0.4935513	2.5799608	185.74101	1.5174148	1.3155014	-0.025301763	0.017775621
1032	3.6014603	0.63296367	0.77287593	217.5146	1.5220057	1.2923408	0.047225506	0.039267212
1033	4.4666973	-1.3980389	2.5606367	1156.4215	1.6191722	1.6587353	-0.0134023	-0.039196277
1034	4.1733291	0.20208101	2.9923885	633.55501	1.5698262	1.4062098	0.049409567	0.040065835
1035	2.2069731	-0.87265263	2.4040022	40.510941	1.3819309	1.3395226	-0.0047163236	-0.045169979
1036	2.1052031	0.61122131	0.72260248	205.08756	1.3379239	1.4536516	0.026412453	0.017759986
1037	4.2062435	-0.30302841	1.1269651	80.310109	1.3253551	1.3913396	-0.029731877	-0.031487554
1038	4.1565588	1.0431789	2.0861277	200.27398	1.3893637	1.2550046	0.016944011	-0.014793375
1039	4.272224	0.66157654	1.7766816	212.01861	1.3956007	1.3750284	0.022804692	0.030605735
1040	1.2490394	-1.0828344	2.3854772	647.40692	1.4243681	1.5868002	-0.020962957	-0.0095552542
1041	3.8669087	0.89740909	1.2190977	208.10036	1.2971462	1.342335	-0.01293576	0.027863262
1042	4.2669747	-0.9294344	2.3365122	193.06705	1.488955	1.579151	-0.035686736	-0.040750804
1043	2.9277799	0.41312718	2.7955504	372.1916	1.3909647	1.2972804	-0.048462669	0.046179801
1044	2.1391146	-1.2011999	1.03968	4961.7654	2.6207054	2.5395972	-0.033070187	0.043575924
1045	0.64274935	0.15793851	1.5728807	124.48849	1.3947318	1.2939552	0.023917738	0.048959938
1046	3.3923016	0.50679132	2.3302068	195.84779	1.3118205	1.3458783	0.038305026	0.026161188
1047	3.320889	-0.092815432	0.85255392	213.44018	1.5430051	1.3754861	0.0014070382	-0.049020651
1048	6.2250634	0.7898834	2.945766	186.45492	1.5452539	1.4587332	0.036711213	0.020119476
1049	6.0784722	0.25498916	0.84315606	384.26787	1.5096502	1.441964	0.038512561	-0.025932039
1050	3.912119	-0.88701641	2.1808473	1312.0437	1.7407434	1.8479781	0.042742233	-0.040972848
1051	4.9847673	0.14684185	2.5307358	417.95683	1.4057525	1.3730247	-0.039746429	0.018181119
1052	1.7329225	-0.77532734	0.45363663	324.31831	1.3533263	1.4349681	-0.016051488	1.995676e-06
1053	3.5075728	-0.44544433	0.40004526	139.58428	1.3956852	1.4641776	-0.035754356	-0.022872237
1054	2.9740238	-0.78945619	2.7878183	790.48654	1.4490826	1.6208696	-0.046728913	0.001980676
1055	4.2397564	1.061317	2.842664	283.41008	1.3578183	1.3993717	-0.046168961	0.034641171
1056	0.076380983	0.11673838	2.0819621	5091.392	2.2025855	2.4423336	0.0029795248	0.011582571
1057	0.95739307	-0.83525943	2.1058097	419.74032	1.3388065	1.4250019	0.032301095	0.0099897145
1058	2.1622827	0.097572709	1.3158579	285.39992	1.6427147	1.4335267	0.0028583055	-0.044484348
1059	2.6393711	0.46317622	2.637717	410.85516	1.4143105	1.4240838	-0.0099966778	0.00014874532
1060	0.10935474	1.2751659	0.66874181	505.21766	1.4807985	1.6334902	-0.031619299	-0.0011823882
1061	4.2726699	0.82223971	2.2464298	597.83212	1.4836784	1.5053334	0.025935807	0.0062453651
1062	5.5398621	0.97539942	2.9572851	842.10837	1.6383828	1.3038483	0.047560535	-0.047808482
1063	4.4322035	1.3859487	1.0280285	315.18907	1.29985	1.3294753	0.03302487	-0.00051464581
1064	1.5399156	-0.19630108	2.0754693	294.51131	1.3295875	1.2167875	0.04217911	0.031542873
1065	6.0798384	0.35514315	2.4623625	349.53341	1.3239624	1.4467121	0.036308994	0.0088742767
1066	1.2984778	0.9139719	0.46705158	1313.917	1.7068517	1.6546515	-0.031050072	-0.022798981
1067	1.0649302	1.0451482	2.9414818	667.41237	1.7421948	1.4649601	-0.0056615883	-0.04919418
1068	4.8619397	0.096538069	2.3760389	369.33834	1.4788989	1.448564	0.020400998	0.012094359
1069	1.0614219	0.84138634	0.52234693	549.99944	1.5064085	1.5293704	-0.0026878182	0.015048908
1070	2.5920704	0.22846004	0.46428084	3047.8781	2.222253	2.0048294	-0.041999615	0.04805645
1071	5.2806967	0.23429376	2.6869191	182.93471	1.3500121	1.3634437	-0.046759806	-0.035419565
1072	5.6400004	0.27698423	2.5207751	477.86431	1.4211002	1.4971077	-0.028386903	0.0288861
1073	4.3196076	0.095819721	1.3287447	3300.8913	1.9583247	2.1134533	-0.047016406	0.049233308
1074	6.0921728	-0.43260634	0.84989986	899.07253	1.63223	1.4255242	0.036020684	0.0053872634
1075	4.2077659	0.028309165	0.4635639	154.92873	1.5540632	1.3017167	0.027673616	-0.028024048
1076	5.9784465	0.6665434	2.0853473	3149.2249	2.2497005	2.1626214	-0.00021216232	-0.021632305
1077	5.2243545	0.27106863	0.77708072	272.3425	1.200978	1.4091358	0.016018915	-0.0059608967
1078	0.24950634	0.18944174	2.526325	427.97908	1.3393107	1.3446153	0.033932064	0.0018527099
1079	4.1580796	0.6800116	2.033842	193.52642	1.3483492	1.2786011	-0.0036378357	0.001208442
1080	1.9480873	0.73898646	0.91378026	3655.4068	2.1493189	1.9630519	-0.037134827	0.045571232
1081	0.9347608	1.2145884	0.27705205	360.01061	1.3748676	1.3679103	0.048130373	0.018827825
1082	3.3116485	-0.37001867	0.58763929	265.4921	1.3138834	1.3295142	-0.017490453	-0.0081449229
1083	2.7806597	-0.55442449	0.42188081	419.33735	1.4983864	1.4929937	-0.0036787484	0.039177786
1084	1.7899041	-0.34097563	2.7484489	288.808	1.5187158	1.2279255	0.0056133709	0.039710462
1085	5.5062228	-0.44743803	2.4529147	277.72869	1.3630106	1.3234812	0.028314441	0.036906025
1086	6.2596338	-0.19622587	0.70111509	305.21794	1.5030583	1.4355925	-0.044947086	0.010396621
1087	5.3150416	-0.13006307	2.5492569	549.76904	1.5088699	1.5259643	-0.035268508	0.003337207
1088	5.9356493	0.67306791	0.44465756	373.6815	1.4323652	1.3202033	-0.035502466	-0.038014702
1089	4.3109962	0.13658258	1.0612984	331.93098	1.3817684	1.4505936	0.018805772	-0.018074391
1090	0.98357934	1.0464149	2.4488663	355.88608	1.4666721	1.2904698	-0.0065737852	0.033353993
1091	3.6157041	-1.0090909	2.5915998	693.7757	1.4508665	1.3729871	0.029684052	0.0049219408
1092	5.8148047	1.1909308	1.6595411	4825.3112	2.678472	2.183954	0.049027276	0.04168934
1093	0.59060902	1.0215484	0.51202256	557.41879	1.5198814	1.5783363	-0.035484719	0.014941763
1094	1.7078533	-0.46197966	1.9645716	43.084935	1.4060582	1.2783603	0.043609221	0.040235659
